# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Sep  4 14:20:46 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_lum,sy_dist
TOI-1130 c,TOI-1130,0.0731000000,13.00000000,336.00000000,0.827042,0.039800,30.0000,650.00,4360.00,0.697000,0.745000,-0.85387,58.26090000
TOI-1135 b,TOI-1135,0.0823374030,9.34085000,51.42000000,0.410000,0.000000,254.8940,1074.28,5962.70,1.150000,1.156039,0.23096,114.04800000
TOI-1136 b,TOI-1136,0.0510600000,1.90000000,3.50000000,2.800000,0.027000,,1216.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1136 c,TOI-1136,0.0669000000,2.87900000,6.32000000,1.450000,0.110000,232.3920,1062.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1136 d,TOI-1136,0.1062000000,4.62700000,8.35000000,1.810000,0.042000,626.3620,843.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1136 e,TOI-1136,0.1400000000,2.63900000,6.07000000,1.810000,0.042500,48.4771,737.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1136 f,TOI-1136,0.1740000000,3.73591482,9.70000000,0.890000,0.001000,26.4328,658.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1136 g,TOI-1136,0.2290000000,2.53000000,5.60000000,1.900000,0.040000,,574.00,5770.00,0.968000,1.022000,-0.02687,84.53620000
TOI-1173 b,TOI-1173,0.0696000000,9.19000000,27.40000000,0.195000,0.023000,132.0000,868.00,5350.00,0.934000,0.911000,-0.16877,132.35300000
TOI-1174 b,TOI-1174,0.0799400000,2.56200000,32.00000000,11.000000,0.000000,52.0200,713.83,5030.00,0.760000,0.850000,-0.40340,94.63750000
TOI-1180 b,TOI-1180,0.0807990000,3.07200000,10.00000000,1.930000,0.000000,36.9700,638.18,4738.00,0.730000,0.750000,-0.57675,72.02380000
TOI-1181 b,TOI-1181,0.0364000000,17.02644168,374.71969185,0.490000,0.011000,14140.0000,1942.12,6054.00,1.961000,1.467000,0.64246,302.81900000
TOI-1184 b,TOI-1184,0.0560270000,2.39000000,6.80000000,2.630000,0.000000,57.5400,715.47,4534.00,0.690000,0.710000,-0.70115,58.59460000
TOI-1194 b,TOI-1194,0.0340000000,8.71664516,120.00000000,0.990000,0.000000,203.6850,1264.29,5394.00,0.960800,0.983500,-0.15120,149.66700000
TOI-1199 b,TOI-1199,0.0498800000,10.51402390,75.96098927,0.358000,0.030000,324.1140,1486.00,5710.00,1.450000,1.230000,0.30428,248.42700000
TOI-1201 b,TOI-1201,0.0287000000,2.41500000,6.28000000,2.450000,0.000000,40.6000,703.00,3476.00,0.508000,0.512000,-1.46852,37.88710000
TOI-122 b,TOI-122,0.0392000000,2.72000000,7.85000000,2.140000,0.000000,8.8000,471.00,3403.00,0.334000,0.312000,-1.85387,62.11800000
TOI-1221 b,TOI-1221,0.3870000000,2.91000000,1112.39942450,,0.210000,6.0600,440.00,5592.00,1.031000,0.930000,-0.01689,138.41100000
TOI-1224 b,TOI-1224,0.0355000000,2.10400000,5.08000000,3.000000,,13.9295,541.00,3326.00,0.404000,0.400000,-1.69680,37.33120000
TOI-1224 c,TOI-1224,,2.88400000,8.67000000,1.990000,0.000000,1.9952,303.12,3326.00,0.404000,0.400000,-1.69680,37.33120000
TOI-1227 b,TOI-1227,0.0886000000,9.57246952,66.50000000,0.417000,,3.2100,243.77,3072.00,0.560000,0.170000,-2.60033,100.64100000
TOI-1231 b,TOI-1231,0.1288000000,3.65000000,15.40000000,1.740000,0.087000,1.9300,329.60,3553.00,0.476000,0.485000,-1.48678,27.62270000
TOI-1235 b,TOI-1235,0.0384500000,1.69000000,6.69000000,7.250000,0.049000,60.3000,775.00,3997.00,0.619000,0.630000,-1.05404,39.63450000
TOI-1238 b,TOI-1238,0.0139000000,1.21000000,3.76000000,11.700000,0.250000,442.0000,1133.00,4089.00,0.580000,0.590000,-1.08249,70.71450000
TOI-1238 c,TOI-1238,0.0370000000,2.11000000,8.32000000,4.900000,0.150000,63.0000,695.00,4089.00,0.580000,0.590000,-1.08249,70.71450000
TOI-1244 b,TOI-1244,0.0606940000,2.46700000,6.60000000,2.660000,0.000000,56.6300,714.86,4599.00,0.721000,0.730000,-0.62893,102.55100000
TOI-1246 b,TOI-1246,0.0490000000,3.01000000,8.10000000,1.630000,,196.0000,955.00,5151.00,0.860000,0.870000,-0.30103,169.42200000
TOI-1246 c,TOI-1246,0.0610000000,2.45109846,9.10000000,3.390000,0.000000,129.0000,862.49,5213.00,0.864900,0.888900,-0.30103,169.42200000
TOI-1246 d,TOI-1246,0.1320000000,3.43139739,5.40000000,0.730000,0.000000,28.0000,587.77,5213.00,0.864900,0.888900,-0.30103,169.42200000
TOI-1246 e,TOI-1246,0.2120000000,3.51418750,14.50000000,1.830000,0.000000,11.0000,463.98,5213.00,0.864900,0.888900,-0.30103,169.42200000
TOI-1248 b,TOI-1248,0.0510000000,6.80848590,27.40000000,0.470000,0.000000,202.0739,952.09,5205.00,0.868600,0.904200,-0.30016,168.73500000
TOI-1249 b,TOI-1249,0.1090000000,3.27103010,11.90000000,1.840000,0.000000,48.6058,726.89,5497.00,0.978500,1.006200,-0.10127,139.49000000
TOI-125 b,TOI-125,0.0518600000,2.72600000,9.50000000,2.570000,0.194000,185.0000,1037.00,5320.00,0.848000,0.859000,-0.28483,111.05900000
TOI-125 c,TOI-125,0.0814000000,2.75900000,6.63000000,1.730000,0.066000,77.5900,827.80,5320.00,0.848000,0.859000,-0.28483,111.05900000
TOI-125 d,TOI-125,0.1370000000,2.93000000,13.60000000,2.980000,0.168000,26.7000,638.10,5320.00,0.848000,0.859000,-0.28483,111.05900000
TOI-1259 A b,TOI-1259 A,0.0407000000,11.45557828,140.16232749,0.513000,0.000000,153.1389,963.00,4775.00,0.711000,0.744000,-0.58996,118.10600000
TOI-1260 b,TOI-1260,0.0367000000,2.41000000,8.56000000,3.350000,0.000000,95.5800,871.00,4227.00,0.672000,0.679000,-0.88941,73.59770000
TOI-1260 c,TOI-1260,0.0657000000,2.76000000,13.20000000,3.450000,0.000000,29.8100,651.00,4227.00,0.672000,0.679000,-0.88941,73.59770000
TOI-1260 d,TOI-1260,0.1116000000,3.12000000,11.84000000,2.140000,0.000000,10.3200,499.00,4227.00,0.672000,0.679000,-0.88941,73.59770000
TOI-1266 b,TOI-1266,0.0730000000,2.52000000,4.46000000,1.540000,0.039000,4.7200,415.00,3563.00,0.423200,0.437000,-1.58021,36.01180000
TOI-1266 c,TOI-1266,0.1050000000,1.98000000,3.17000000,2.250000,0.071000,2.4200,346.00,3563.00,0.423200,0.437000,-1.58021,36.01180000
TOI-1266 d,TOI-1266,0.1513000000,1.74000000,3.68000000,3.840000,0.087000,1.3000,288.00,3563.00,0.423200,0.437000,-1.58021,36.01180000
TOI-1268 b,TOI-1268,0.0711000000,9.10000000,96.40000000,0.710000,0.105000,91.0972,918.90,5300.00,0.920000,0.960000,-0.28785,109.55700000
TOI-1269 b,TOI-1269,0.0496000000,2.40144286,6.40000000,2.530000,0.000000,231.2034,1004.90,5499.00,0.852100,0.902700,-0.21968,172.13800000
TOI-1272 b,TOI-1272,0.0417000000,4.13204907,27.00000000,2.090000,0.350000,120.5950,975.00,5065.00,0.793400,0.877200,-0.42597,137.57200000
TOI-1272 c,TOI-1272,0.0790000000,4.95000000,21.70000000,0.983000,0.120000,,697.00,5065.00,0.793400,0.877200,-0.42597,137.57200000
TOI-1273 b,TOI-1273,0.0549000000,11.09689089,70.55790635,0.280000,0.055000,225.0130,1211.00,5690.00,1.060000,1.060000,0.02938,177.11800000
TOI-1278 b,TOI-1278,0.0950000000,12.21778896,5879.82552950,18.000000,0.013000,6.5402,407.87,3799.00,0.573000,0.540000,-1.21183,75.57590000
TOI-1279 b,TOI-1279,0.0850000000,2.66146528,10.60000000,3.050000,0.000000,74.7359,759.00,5457.00,0.842600,0.878400,-0.24336,107.05500000
TOI-128.01,TOI-128,0.0538101900,2.21898000,5.56000000,2.800000,,182.4060,1344.51,6086.00,1.130000,0.851969,0.18874,68.47270000
TOI-1288 b,TOI-1288,0.0374000000,4.96846551,44.10000000,1.970000,0.000000,1198.4100,1203.44,5388.00,0.958300,0.955200,-0.15490,114.86500000
TOI-1288 c,TOI-1288,1.0700000000,11.10000000,85.70000000,0.344000,0.000000,,,5388.00,0.958300,0.955200,-0.15490,114.86500000
TOI-1294 b,TOI-1294,0.0510000000,10.12369881,63.90000000,0.340000,0.000000,311.4980,1392.74,5718.00,1.556600,1.157800,0.36847,332.64800000
TOI-1294 c,TOI-1294,0.6100000000,14.30000000,147.00000000,0.276000,0.000000,,,5718.00,1.556600,1.157800,0.36847,332.64800000
TOI-1295 b,TOI-1295,0.0470000000,15.69257298,451.31633794,0.650000,0.024000,1800.0000,2360.00,6280.00,1.700000,1.380000,0.58659,388.22700000
TOI-1296 b,TOI-1296,0.0510000000,14.11645916,95.30000000,0.190000,0.000000,1078.5987,1414.84,5567.00,1.703100,1.157600,0.40157,323.26500000
TOI-1298 b,TOI-1298,0.0570000000,9.65807033,99.00000000,0.600000,0.000000,732.0077,1278.00,5752.00,1.453600,1.218700,0.32056,319.03600000
TOI-1301.01,TOI-1301,0.0598660000,2.47700000,6.70000000,2.420000,,72.5500,737.36,4820.00,0.732000,0.770000,-0.59857,90.86930000
TOI-132 b,TOI-132,0.0260000000,3.42000000,22.40000000,3.080000,0.059000,860.0000,1395.00,5397.00,0.900000,0.970000,-0.22185,163.67800000
TOI-1333 b,TOI-1333,0.0626000000,15.64776400,753.25710000,1.080000,0.073000,1112.8500,1679.00,6274.00,1.925000,1.464000,0.71349,200.49200000
TOI-1338 b,TOI-1338 A,0.4607000000,7.66100000,11.30000000,0.560000,0.033100,0.9938,254.65,5723.20,1.313000,1.093600,0.32898,399.01700000
TOI-1338 c,TOI-1338 A,0.7940000000,10.30000000,75.40000000,0.379000,0.037000,,,5723.20,1.313000,1.093600,0.32898,399.01700000
TOI-1346 b,TOI-1346,,2.39000000,6.30000000,2.540000,,468.5415,1324.00,5099.00,0.780000,0.820000,-0.47288,115.45000000
TOI-1346 c,TOI-1346,,2.23000000,5.60000000,2.770000,,102.6644,928.00,5099.00,0.780000,0.820000,-0.47288,115.45000000
TOI-1347 b,TOI-1347,0.0171000000,1.80000000,11.10000000,9.900000,0.000000,1876.1315,1400.00,5464.00,0.830000,0.913000,-0.25964,147.47600000
TOI-1347 c,TOI-1347,0.0546000000,1.60000000,6.40000000,4.100000,0.000000,183.6642,1000.00,5464.00,0.830000,0.913000,-0.25964,147.47600000
TOI-1386 b,TOI-1386,0.1730000000,6.21638650,45.80000000,1.040000,0.000000,34.6800,615.03,5735.00,1.023500,1.036300,0.01030,146.85800000
TOI-1386 c,TOI-1386,0.7500000000,10.30000000,75.20000000,0.378000,0.380000,1.7710,327.40,5735.00,1.023500,1.036300,0.01030,146.85800000
TOI-139 b,TOI-139,,2.45660000,6.60000000,2.450000,,22.4219,561.17,4570.00,0.700700,0.690000,-0.77842,42.40610000
TOI-1408 b,TOI-1408,0.0577800000,25.00000000,593.00000000,0.180000,0.002300,465.1790,1293.00,6117.00,1.530000,1.312000,0.47129,139.48400000
TOI-1408 c,TOI-1408,0.0358700000,2.22000000,7.60000000,3.800000,0.135300,2005.3500,1864.00,6117.00,1.530000,1.312000,0.47129,139.48400000
TOI-1410 c,TOI-1410,0.2390000000,5.63000000,27.00000000,0.831000,0.000000,,,4635.00,0.755800,0.794100,-0.62160,72.75120000
TOI-1410.01,TOI-1410,0.0207000000,3.10083009,12.50000000,2.300000,0.000000,565.5415,1236.70,4635.00,0.755800,0.794100,-0.62160,72.75120000
TOI-1411 b,TOI-1411,0.0212200000,1.19880592,2.00000000,6.360000,0.000000,266.8500,976.40,4115.00,0.614000,0.604500,-1.01323,32.47780000
TOI-1416 b,TOI-1416,0.0190000000,1.62000000,3.48000000,4.500000,0.000000,883.0000,1517.00,4884.00,0.793000,0.798000,-0.46008,55.01350000
TOI-1420 b,TOI-1420,0.0710000000,11.89000000,25.10000000,0.082000,0.170000,139.0000,957.00,5510.00,0.923000,0.987000,-0.15181,201.91800000
TOI-1422 b,TOI-1422,0.1080000000,3.96000000,9.00000000,0.795000,0.040000,90.5151,867.00,5840.00,1.019000,0.981000,0.04766,155.14100000
TOI-1431 b,TOI-1431,0.0460000000,16.70138124,991.62462984,1.170000,0.002200,5300.0000,2370.00,7690.00,1.920000,1.900000,1.06819,148.92500000
TOI-1437 b,TOI-1437,0.1400000000,2.24000000,9.60000000,3.910000,0.170000,82.0000,794.23,6008.00,1.170000,1.100000,0.28466,103.29700000
TOI-1439 b,TOI-1439,0.1920000000,4.24278610,38.50000000,2.760000,0.157000,68.4355,748.40,5841.00,1.618400,1.231300,0.44091,230.30600000
TOI-1442 b,TOI-1442,0.0071000000,1.17000000,1.71000000,5.870000,,207.0242,1072.00,3330.00,0.310000,0.290000,-1.97722,41.16590000
TOI-1443 b,TOI-1443,0.1470000000,2.30381001,30.00000000,14.000000,0.000000,16.8576,520.66,5224.00,0.751100,0.766300,-0.42022,85.80340000
TOI-1444 b,TOI-1444,0.0116000000,1.41792246,3.58000000,6.840000,0.000000,5028.6263,2130.02,5460.00,0.910500,0.951300,-0.17587,125.46300000
TOI-1448 b,TOI-1448,0.0567000000,2.74900000,19.50000000,9.510000,0.360000,5.4500,426.00,3412.00,0.380000,0.372000,-1.75498,73.33450000
TOI-1450 A b,TOI-1450 A,,1.13000000,1.25800000,4.790000,,44.9493,722.00,3437.00,0.483000,0.480000,-1.56499,22.44670000
TOI-1450 A c,TOI-1450 A,,1.13000000,1.52700000,5.820000,,,533.00,3437.00,0.483000,0.480000,-1.56499,22.44670000
TOI-1451 b,TOI-1451,0.1270000000,2.61143902,15.20000000,4.670000,0.000000,53.0216,723.33,5801.00,1.016200,1.002200,0.02449,91.93620000
TOI-1452 b,TOI-1452,0.0610000000,1.67200000,4.82000000,5.600000,0.000000,1.8000,326.00,3185.00,0.275000,0.249000,-2.15490,30.52120000
TOI-1453 b,TOI-1453,,1.17300000,2.32000000,8.215288,0.000000,132.6000,944.20,4975.00,0.720000,0.715000,-0.57539,78.74150000
TOI-1453 c,TOI-1453,,2.22400000,2.95000000,1.472135,0.000000,75.3000,819.80,4975.00,0.720000,0.715000,-0.57539,78.74150000
TOI-1467 b,TOI-1467,0.0507480000,1.92000000,9.00000000,11.000000,0.000000,18.1300,506.07,3834.00,0.491000,0.489000,-1.42022,37.44180000
TOI-1468 b,TOI-1468,0.0210700000,1.40100000,3.04000000,6.100000,0.009900,36.4000,683.50,3376.00,0.371400,0.352700,-1.79210,24.73990000
TOI-1468 c,TOI-1468,0.0860800000,2.12600000,4.10000000,2.310000,0.111000,2.1300,338.10,3376.00,0.371400,0.352700,-1.79210,24.73990000
TOI-1470 b,TOI-1470,0.0285000000,2.18000000,7.32000000,3.860000,0.300000,46.3000,734.00,3709.00,0.469000,0.471000,-1.42481,51.95030000
TOI-1470 c,TOI-1470,0.1060000000,2.47000000,7.24000000,2.660000,0.500000,3.3500,373.00,3709.00,0.469000,0.471000,-1.42481,51.95030000
TOI-1472 b,TOI-1472,0.0650000000,4.15964583,16.50000000,1.240000,0.000000,110.0201,811.14,5133.00,0.837700,0.915400,-0.35556,121.84000000
TOI-1478 b,TOI-1478,0.0818000000,11.99360935,279.68899816,0.880000,0.055000,261.0130,918.00,5597.00,1.048000,0.947000,-0.01278,152.89200000
TOI-150.01,TOI-150,0.0703700000,14.06729500,797.75330000,1.680000,0.262000,750.9220,1404.50,6255.00,1.526000,1.351000,0.49651,336.26700000
TOI-1516 b,TOI-1516,,15.24421375,1004.33776612,1.560000,,1899.8300,1839.00,6520.00,1.140000,1.140000,0.39065,247.05400000
TOI-1518 b,TOI-1518,0.0389000000,21.01683881,731.00533610,,0.010000,17123.0055,2492.00,7300.00,1.950000,1.790000,1.46168,225.88800000
TOI-157 b,TOI-157,0.0313800000,14.41477400,375.03940000,0.686000,0.000000,1062.0000,1588.00,5404.00,1.167000,0.948000,0.01995,355.68300000
TOI-1601 b,TOI-1601,0.0690000000,14.19902343,387.00000000,0.740000,0.000000,1071.4200,1493.97,5982.00,2.195000,1.505500,0.74772,336.60800000
TOI-163 b,TOI-163,0.0580000000,16.69020100,387.75260000,0.490000,0.000000,1489.1126,1669.00,6495.00,1.648000,1.435200,0.63649,411.71900000
TOI-1630.01,TOI-1630,0.1011510000,2.41700000,6.42000000,2.500000,,55.5800,584.00,5504.00,0.830000,0.950000,-0.26764,66.09290000
TOI-1634 b,TOI-1634,0.0154500000,1.77300000,7.57000000,7.600000,0.000000,121.0000,924.00,3472.00,0.450000,0.451000,-1.57840,35.27360000
TOI-1634 c,TOI-1634,,,,,0.000000,,,3472.00,0.450000,0.451000,-1.57840,35.27360000
TOI-1659.01,TOI-1659,0.0657570000,2.25500000,5.71000000,2.740000,,268.4400,1031.14,5977.00,1.006000,1.100000,0.06555,122.49400000
TOI-1669 b,TOI-1669,1.2700000000,14.10000000,191.00000000,0.374000,0.000000,,,5497.00,1.056100,0.986700,-0.03574,111.27600000
TOI-1669 c,TOI-1669,0.0376000000,2.29639770,13.00000000,6.000000,0.000000,342.9970,1285.16,5497.00,1.056100,0.986700,-0.03574,111.27600000
TOI-1670 b,TOI-1670,0.1030000000,2.06000000,41.31769291,8.600000,0.590000,196.6940,1062.00,6170.00,1.316000,1.210000,0.40046,168.06700000
TOI-1670 c,TOI-1670,0.2490000000,11.06326395,200.23189641,0.810000,0.090000,14.5514,684.00,6170.00,1.316000,1.210000,0.40046,168.06700000
TOI-1680 b,TOI-1680,0.0314400000,1.46600000,2.75000000,4.800000,,4.4100,404.00,3225.00,0.210600,0.179800,-2.36251,37.22090000
TOI-1683.01,TOI-1683,0.0365075930,2.63820000,7.45000000,2.230000,,163.0560,929.25,4402.00,0.700000,0.694661,-0.78662,51.18840000
TOI-1685 b,TOI-1685,0.0113800000,1.46800000,3.03000000,5.300000,0.000000,236.0000,1062.00,3575.00,0.455500,0.454000,-1.51542,37.61530000
TOI-169 b,TOI-169,0.0352400000,12.17297400,251.40353000,0.760000,0.000000,1443.0000,1715.00,5880.00,1.288000,1.147000,0.25261,407.84000000
TOI-1691 b,TOI-1691,0.1293650000,3.66000000,14.60000000,1.760000,0.000000,59.1300,703.49,5759.00,1.000000,1.030000,-0.03058,111.44500000
TOI-1693 b,TOI-1693,0.0226000000,1.41000000,2.57000000,5.040000,,57.0208,764.00,3499.00,0.460000,0.490000,-1.55409,30.79470000
TOI-1694 b,TOI-1694,0.0450000000,5.34222660,31.30000000,1.130000,0.000000,195.2882,943.19,5058.00,0.803600,0.853000,-0.41794,124.68000000
TOI-1694 c,TOI-1694,0.1000000000,13.80000000,297.00000000,0.621000,0.000000,,,5058.00,0.803600,0.853000,-0.41794,124.68000000
TOI-1695 b,TOI-1695,0.0335480000,1.90000000,6.36000000,5.000000,0.097000,39.0000,698.00,3690.00,0.515000,0.513000,-1.35360,45.13090000
TOI-1696 b,TOI-1696,0.0229000000,3.09000000,48.80000000,9.440000,0.000000,13.5000,489.00,3185.00,0.277500,0.255000,-2.14813,64.91720000
TOI-1710 b,TOI-1710,0.1660000000,5.20315158,22.40000000,0.870000,0.000000,33.0000,602.99,5684.00,0.957400,1.025800,-0.06349,81.22710000
TOI-1716.01,TOI-1716,0.0804960000,3.14300000,10.00000000,1.770000,,254.8300,959.00,5879.00,1.240000,1.070000,0.21525,104.15800000
TOI-172 b,TOI-172,0.0914000000,10.81668500,1722.63860000,7.530000,0.380600,299.0000,1198.00,5645.00,1.777000,1.128000,0.46090,342.83100000
TOI-1723 b,TOI-1723,0.1134960000,3.43500000,10.40000000,1.600000,0.000000,92.3600,782.98,5777.00,1.090000,1.040000,0.06446,100.72700000
TOI-1728 b,TOI-1728,0.0391000000,5.05000000,26.78000000,1.140000,0.057000,57.7800,767.00,3980.00,0.624300,0.646000,-1.05552,60.79800000
TOI-1736 b,TOI-1736,0.0730000000,3.18175535,12.30000000,2.090000,0.000000,329.6000,1099.79,5636.00,1.428600,1.037300,0.27068,88.94820000
TOI-1736 c,TOI-1736,1.3700000000,12.50000000,2800.00000000,7.880000,0.368500,0.9000,249.00,5636.00,1.428600,1.037300,0.27068,88.94820000
TOI-1739 b,TOI-1739,0.0738720000,1.94600000,4.45000000,3.320000,,53.9100,755.55,4814.00,0.781000,0.780000,-0.52433,70.98190000
TOI-1742 b,TOI-1742,0.1540000000,2.36507598,9.70000000,4.000000,0.300000,58.6180,694.09,5815.00,1.131000,1.086100,0.12123,72.88710000
TOI-1744.01,TOI-1744,0.1640860000,2.68000000,7.65000000,2.180000,,63.3100,598.00,6179.00,1.140000,1.180000,0.23178,114.39000000
TOI-1749 b,TOI-1749,0.0291000000,1.39000000,57.00000000,,0.140000,83.8379,831.00,3985.00,0.550000,0.580000,-1.15649,99.55610000
TOI-1749 c,TOI-1749,0.0443000000,2.12000000,14.00000000,,0.019000,36.1539,673.00,3985.00,0.550000,0.580000,-1.15649,99.55610000
TOI-1749 d,TOI-1749,0.0707000000,2.52000000,15.00000000,,0.062000,14.2074,533.00,3985.00,0.550000,0.580000,-1.15649,99.55610000
TOI-1751 b,TOI-1751,0.2150000000,2.95078450,19.50000000,4.130000,0.327000,192.5210,651.64,5970.00,1.313700,0.938200,0.29732,113.33500000
TOI-1753 b,TOI-1753,0.0590000000,2.47852533,16.60000000,5.950000,0.000000,237.9960,1005.43,5621.00,0.971500,0.948300,-0.06956,226.67100000
TOI-1758 b,TOI-1758,0.1414090000,3.62000000,6.90000000,0.830000,0.000000,21.0500,551.44,5169.00,0.810000,0.880000,-0.37263,96.62150000
TOI-1759 b,TOI-1759,0.1177000000,3.14000000,10.80000000,1.910000,0.000000,6.3900,443.00,4065.00,0.597000,0.606000,-1.05715,40.06540000
TOI-1768.01,TOI-1768,0.0763810000,3.45300000,11.80000000,1.570000,,240.8700,1566.00,5994.00,1.100000,1.100000,0.14500,157.59700000
TOI-1772.01,TOI-1772,0.0783750000,2.90500000,8.78000000,1.970000,,140.9300,877.67,5583.00,0.995000,0.990000,-0.06194,97.75620000
TOI-1775 b,TOI-1775,0.0800000000,8.04728896,96.00000000,1.010000,0.000000,55.4426,707.89,5284.00,0.828800,0.921800,-0.31605,149.23400000
TOI-1776 b,TOI-1776,0.0378000000,1.21612741,1.40000000,4.130000,0.000000,560.3349,1269.21,5785.00,0.935600,0.919600,-0.05306,44.64700000
TOI-1777.01,TOI-1777,0.1194660000,2.24600000,5.67000000,2.750000,,71.3400,580.00,5859.00,0.980000,1.060000,0.01189,79.76650000
TOI-178 b,TOI-178,0.0260700000,1.15200000,1.50000000,5.400000,,,1040.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-178 c,TOI-178,0.0370000000,1.66900000,4.77000000,5.620000,,97.6159,873.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-178 d,TOI-178,0.0592000000,2.57200000,3.01000000,0.976000,,24.9125,690.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-178 e,TOI-178,0.0783000000,2.20700000,3.86000000,1.980000,,21.8202,600.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-178 f,TOI-178,0.1039000000,2.28700000,7.72000000,3.600000,,0.6071,521.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-178 g,TOI-178,0.1275000000,2.87000000,3.94000000,0.915000,,19.4978,470.00,4316.00,0.651000,0.650000,-0.87943,62.69900000
TOI-1782.01,TOI-1782,0.0502400000,2.36800000,6.20000000,2.570000,,56.2500,697.84,4336.00,0.669000,0.680000,-0.84649,95.26490000
TOI-1782.02,TOI-1782,0.0257390000,1.83900000,4.04000000,3.570000,,214.1700,974.95,4336.00,0.669000,0.680000,-0.84649,95.26490000
TOI-1789 b,TOI-1789,0.0488200000,16.14093221,222.47988490,0.280000,,2300.0000,1927.00,5991.00,2.168000,1.507000,0.73640,229.06700000
TOI-1794 b,TOI-1794,0.0820000000,3.29701268,8.70000000,1.310000,0.000000,228.9130,992.91,5631.00,1.316200,0.969800,0.19728,155.79100000
TOI-1798.01,TOI-1798,0.0749840000,2.44800000,6.50000000,2.610000,0.000000,69.2600,734.31,5165.00,0.780000,0.870000,-0.41567,113.18100000
TOI-1798.02,TOI-1798,0.0107890000,1.46400000,5.60000000,11.170000,0.000000,3345.4400,1935.83,5165.00,0.780000,0.870000,-0.41567,113.18100000
TOI-1799 b,TOI-1799,0.0725020000,1.64200000,4.00000000,7.510000,0.000000,164.2600,922.72,5690.00,0.957000,1.010000,-0.06198,62.12740000
TOI-1801 b,TOI-1801,0.0750000000,2.07900000,5.73800000,3.701000,0.000000,10.7276,493.70,3863.00,0.547000,0.556000,-1.23003,30.67960000
TOI-1803 b,TOI-1803,0.0600000000,2.99000000,10.32000000,2.150310,0.000000,58.0000,747.00,4687.00,0.715000,0.756000,-0.65365,119.24000000
TOI-1803 c,TOI-1803,0.0970000000,4.29000000,8.00000000,0.419035,0.000000,22.0000,588.00,4687.00,0.715000,0.756000,-0.65365,119.24000000
TOI-1806.01,TOI-1806,0.0877350440,3.40953670,11.50000000,1.590000,,2.1473,337.47,3272.00,0.401575,0.392935,-1.77852,55.52110000
TOI-1807 b,TOI-1807,0.0122000000,1.49681583,2.44000000,3.980000,0.000000,1407.2200,1694.10,4914.00,0.746000,0.804800,-0.53313,42.57750000
TOI-181 b,TOI-181,0.0539000000,6.95590000,46.16870000,0.756200,0.154300,102.4300,895.10,4994.00,0.745000,0.822000,-0.52578,96.23380000
TOI-1811 b,TOI-1811,0.0438900000,11.14172682,308.92921160,1.230000,0.052000,55.9743,962.20,4766.00,0.769000,0.817000,-0.56019,128.23000000
TOI-1820 b,TOI-1820,0.0610000000,12.77823800,731.00533610,2.000000,0.043000,292.2450,1375.00,5734.00,1.510000,1.040000,0.29432,248.50400000
TOI-1823 b,TOI-1823,0.2120000000,7.54062410,67.40000000,0.860000,0.000000,9.2972,423.63,4927.00,0.804900,0.841400,-0.46092,71.64560000
TOI-1824 b,TOI-1824,0.1510000000,2.74382690,16.00000000,4.240000,0.000000,14.6287,528.67,5165.00,0.812300,0.880100,-0.37263,59.43140000
TOI-1836 b,TOI-1836,0.1597000000,8.00321222,38.45723725,0.410000,0.000000,153.5185,966.00,6380.00,1.577000,1.307000,0.56820,191.64900000
TOI-1836 c,TOI-1836,0.0308900000,2.59987579,8.00000000,3.000000,0.000000,2981.9800,2007.60,6237.00,1.645400,1.251800,0.56984,191.64900000
TOI-1842 b,TOI-1842,0.1000000000,12.34850230,89.40000000,0.260000,0.276000,354.6390,1199.55,6039.00,2.032000,1.464300,0.69504,223.46500000
